,recall,precission,f-value
0,0.011235955056179775,1.0,0.02222222222222222
1,0.02247191011235955,1.0,0.04395604395604395
2,0.033707865168539325,1.0,0.06521739130434782
3,0.0449438202247191,1.0,0.08602150537634408
4,0.056179775280898875,1.0,0.10638297872340426
5,0.06741573033707865,1.0,0.12631578947368421
6,0.07865168539325842,1.0,0.14583333333333334
7,0.0898876404494382,1.0,0.16494845360824742
8,0.10112359550561797,1.0,0.18367346938775508
9,0.11235955056179775,1.0,0.20202020202020202
10,0.12359550561797752,1.0,0.21999999999999997
11,0.1348314606741573,1.0,0.23762376237623764
12,0.14606741573033707,1.0,0.25490196078431376
13,0.15730337078651685,1.0,0.27184466019417475
14,0.16853932584269662,1.0,0.28846153846153844
15,0.1797752808988764,1.0,0.30476190476190473
16,0.19101123595505617,1.0,0.32075471698113206
17,0.20224719101123595,1.0,0.3364485981308411
18,0.21348314606741572,1.0,0.3518518518518518
19,0.2247191011235955,1.0,0.36697247706422015
20,0.2247191011235955,0.9523809523809523,0.36363636363636365
21,0.23595505617977527,0.9545454545454546,0.3783783783783784
22,0.24719101123595505,0.9565217391304348,0.39285714285714285
23,0.25842696629213485,0.9583333333333334,0.40707964601769914
24,0.2696629213483146,0.96,0.42105263157894735
25,0.2808988764044944,0.9615384615384616,0.4347826086956522
26,0.29213483146067415,0.9629629629629629,0.4482758620689656
27,0.30337078651685395,0.9642857142857143,0.46153846153846156
28,0.3146067415730337,0.9655172413793104,0.4745762711864407
29,0.3258426966292135,0.9666666666666667,0.4873949579831933
30,0.33707865168539325,0.967741935483871,0.5
31,0.34831460674157305,0.96875,0.5123966942148761
32,0.3595505617977528,0.9696969696969697,0.5245901639344261
33,0.3707865168539326,0.9705882352941176,0.5365853658536586
34,0.38202247191011235,0.9714285714285714,0.5483870967741935
35,0.38202247191011235,0.9444444444444444,0.5439999999999999
36,0.39325842696629215,0.9459459459459459,0.5555555555555556
37,0.39325842696629215,0.9210526315789473,0.5511811023622047
38,0.4044943820224719,0.9230769230769231,0.5625
39,0.4157303370786517,0.925,0.5736434108527131
40,0.42696629213483145,0.926829268292683,0.5846153846153846
41,0.43820224719101125,0.9285714285714286,0.5954198473282443
42,0.449438202247191,0.9302325581395349,0.606060606060606
43,0.4606741573033708,0.9318181818181818,0.6165413533834587
44,0.47191011235955055,0.9333333333333333,0.626865671641791
45,0.48314606741573035,0.9347826086956522,0.6370370370370371
46,0.48314606741573035,0.9148936170212766,0.6323529411764706
47,0.4943820224719101,0.9166666666666666,0.6423357664233577
48,0.5056179775280899,0.9183673469387755,0.6521739130434783
49,0.5056179775280899,0.9,0.6474820143884892
50,0.5168539325842697,0.9019607843137255,0.6571428571428573
51,0.5280898876404494,0.9038461538461539,0.6666666666666666
52,0.5393258426966292,0.9056603773584906,0.676056338028169
53,0.5393258426966292,0.8888888888888888,0.6713286713286712
54,0.550561797752809,0.8909090909090909,0.6805555555555556
55,0.550561797752809,0.875,0.6758620689655173
56,0.550561797752809,0.8596491228070176,0.6712328767123288
57,0.550561797752809,0.8448275862068966,0.6666666666666667
58,0.5617977528089888,0.847457627118644,0.6756756756756757
59,0.5730337078651685,0.85,0.6845637583892618
60,0.5842696629213483,0.8524590163934426,0.6933333333333332
61,0.5842696629213483,0.8387096774193549,0.6887417218543046
62,0.5842696629213483,0.8253968253968254,0.6842105263157895
63,0.5842696629213483,0.8125,0.6797385620915032
64,0.5842696629213483,0.8,0.6753246753246754
65,0.5955056179775281,0.803030303030303,0.6838709677419355
66,0.5955056179775281,0.7910447761194029,0.6794871794871795
67,0.6067415730337079,0.7941176470588235,0.6878980891719746
68,0.6067415730337079,0.782608695652174,0.6835443037974683
69,0.6067415730337079,0.7714285714285715,0.679245283018868
70,0.6179775280898876,0.7746478873239436,0.6875
71,0.6292134831460674,0.7777777777777778,0.6956521739130433
72,0.6292134831460674,0.7671232876712328,0.691358024691358
73,0.6404494382022472,0.7702702702702703,0.6993865030674847
74,0.6404494382022472,0.76,0.6951219512195121
75,0.651685393258427,0.7631578947368421,0.703030303030303
76,0.651685393258427,0.7532467532467533,0.6987951807228916
77,0.651685393258427,0.7435897435897436,0.6946107784431138
78,0.6629213483146067,0.7468354430379747,0.7023809523809523
79,0.6741573033707865,0.75,0.7100591715976332
80,0.6853932584269663,0.7530864197530864,0.7176470588235295
81,0.6966292134831461,0.7560975609756098,0.7251461988304092
82,0.6966292134831461,0.7469879518072289,0.7209302325581396
83,0.6966292134831461,0.7380952380952381,0.716763005780347
84,0.6966292134831461,0.7294117647058823,0.7126436781609194
85,0.6966292134831461,0.7209302325581395,0.7085714285714286
86,0.6966292134831461,0.7126436781609196,0.7045454545454545
87,0.6966292134831461,0.7045454545454546,0.7005649717514125
88,0.6966292134831461,0.6966292134831461,0.6966292134831461
89,0.7078651685393258,0.7,0.7039106145251396
90,0.7078651685393258,0.6923076923076923,0.7
91,0.7078651685393258,0.6847826086956522,0.6961325966850829
92,0.7078651685393258,0.6774193548387096,0.6923076923076923
93,0.7078651685393258,0.6702127659574468,0.6885245901639344
94,0.7078651685393258,0.6631578947368421,0.6847826086956521
95,0.7078651685393258,0.65625,0.681081081081081
96,0.7078651685393258,0.6494845360824743,0.6774193548387096
97,0.7078651685393258,0.6428571428571429,0.6737967914438502
98,0.7078651685393258,0.6363636363636364,0.6702127659574467
99,0.7078651685393258,0.63,0.6666666666666666
100,0.7078651685393258,0.6237623762376238,0.6631578947368421
101,0.7191011235955056,0.6274509803921569,0.6701570680628272
102,0.7191011235955056,0.6213592233009708,0.6666666666666666
103,0.7191011235955056,0.6153846153846154,0.6632124352331606
104,0.7303370786516854,0.6190476190476191,0.6701030927835052
105,0.7303370786516854,0.6132075471698113,0.6666666666666666
106,0.7303370786516854,0.6074766355140186,0.663265306122449
107,0.7303370786516854,0.6018518518518519,0.6598984771573604
108,0.7415730337078652,0.6055045871559633,0.6666666666666667
109,0.7415730337078652,0.6,0.6633165829145728
110,0.7415730337078652,0.5945945945945946,0.66
111,0.7415730337078652,0.5892857142857143,0.6567164179104478
112,0.7415730337078652,0.584070796460177,0.6534653465346535
113,0.7415730337078652,0.5789473684210527,0.6502463054187192
114,0.7415730337078652,0.5739130434782609,0.6470588235294118
115,0.7415730337078652,0.5689655172413793,0.6439024390243901
116,0.7415730337078652,0.5641025641025641,0.6407766990291262
117,0.7415730337078652,0.559322033898305,0.6376811594202899
118,0.7415730337078652,0.5546218487394958,0.6346153846153846
119,0.7415730337078652,0.55,0.6315789473684211
120,0.7415730337078652,0.5454545454545454,0.6285714285714286
121,0.7415730337078652,0.5409836065573771,0.6255924170616114
122,0.7415730337078652,0.5365853658536586,0.6226415094339623
123,0.7415730337078652,0.532258064516129,0.619718309859155
124,0.7415730337078652,0.528,0.616822429906542
125,0.7415730337078652,0.5238095238095238,0.6139534883720932
126,0.7415730337078652,0.5196850393700787,0.611111111111111
