,recall,precission,f-value
0,0.0,0.0,
1,0.0,0.0,
2,0.011235955056179775,0.3333333333333333,0.021739130434782608
3,0.02247191011235955,0.5,0.04301075268817204
4,0.033707865168539325,0.6,0.06382978723404255
5,0.0449438202247191,0.6666666666666666,0.08421052631578947
6,0.0449438202247191,0.5714285714285714,0.08333333333333333
7,0.0449438202247191,0.5,0.08247422680412371
8,0.0449438202247191,0.4444444444444444,0.08163265306122448
9,0.056179775280898875,0.5,0.10101010101010101
10,0.06741573033707865,0.5454545454545454,0.12
11,0.06741573033707865,0.5,0.11881188118811882
12,0.06741573033707865,0.46153846153846156,0.1176470588235294
13,0.07865168539325842,0.5,0.13592233009708737
14,0.0898876404494382,0.5333333333333333,0.15384615384615383
15,0.0898876404494382,0.5,0.15238095238095237
16,0.10112359550561797,0.5294117647058824,0.16981132075471697
17,0.10112359550561797,0.5,0.16822429906542055
18,0.10112359550561797,0.47368421052631576,0.16666666666666669
19,0.10112359550561797,0.45,0.1651376146788991
20,0.10112359550561797,0.42857142857142855,0.16363636363636364
21,0.10112359550561797,0.4090909090909091,0.16216216216216217
22,0.10112359550561797,0.391304347826087,0.16071428571428573
23,0.11235955056179775,0.4166666666666667,0.17699115044247787
24,0.11235955056179775,0.4,0.1754385964912281
25,0.11235955056179775,0.38461538461538464,0.17391304347826086
26,0.11235955056179775,0.37037037037037035,0.1724137931034483
27,0.11235955056179775,0.35714285714285715,0.17094017094017094
28,0.12359550561797752,0.3793103448275862,0.1864406779661017
29,0.12359550561797752,0.36666666666666664,0.18487394957983191
30,0.1348314606741573,0.3870967741935484,0.2
31,0.14606741573033707,0.40625,0.21487603305785122
32,0.14606741573033707,0.3939393939393939,0.21311475409836064
33,0.14606741573033707,0.38235294117647056,0.2113821138211382
34,0.14606741573033707,0.37142857142857144,0.2096774193548387
35,0.14606741573033707,0.3611111111111111,0.208
36,0.14606741573033707,0.35135135135135137,0.20634920634920634
37,0.14606741573033707,0.34210526315789475,0.20472440944881892
38,0.14606741573033707,0.3333333333333333,0.203125
39,0.14606741573033707,0.325,0.20155038759689925
40,0.14606741573033707,0.3170731707317073,0.2
41,0.15730337078651685,0.3333333333333333,0.21374045801526717
42,0.15730337078651685,0.32558139534883723,0.21212121212121213
43,0.15730337078651685,0.3181818181818182,0.21052631578947367
44,0.15730337078651685,0.3111111111111111,0.208955223880597
45,0.15730337078651685,0.30434782608695654,0.2074074074074074
46,0.15730337078651685,0.2978723404255319,0.20588235294117646
47,0.15730337078651685,0.2916666666666667,0.20437956204379562
48,0.15730337078651685,0.2857142857142857,0.2028985507246377
49,0.15730337078651685,0.28,0.20143884892086333
50,0.16853932584269662,0.29411764705882354,0.21428571428571427
51,0.16853932584269662,0.28846153846153844,0.2127659574468085
52,0.16853932584269662,0.2830188679245283,0.21126760563380279
53,0.16853932584269662,0.2777777777777778,0.20979020979020982
54,0.16853932584269662,0.2727272727272727,0.20833333333333334
55,0.16853932584269662,0.26785714285714285,0.2068965517241379
56,0.1797752808988764,0.2807017543859649,0.2191780821917808
57,0.19101123595505617,0.29310344827586204,0.23129251700680273
58,0.19101123595505617,0.288135593220339,0.22972972972972971
59,0.19101123595505617,0.2833333333333333,0.22818791946308722
60,0.19101123595505617,0.2786885245901639,0.22666666666666666
61,0.19101123595505617,0.27419354838709675,0.22516556291390724
62,0.19101123595505617,0.2698412698412698,0.22368421052631582
63,0.19101123595505617,0.265625,0.22222222222222218
64,0.19101123595505617,0.26153846153846155,0.2207792207792208
65,0.19101123595505617,0.25757575757575757,0.2193548387096774
66,0.19101123595505617,0.2537313432835821,0.21794871794871795
67,0.19101123595505617,0.25,0.2165605095541401
68,0.19101123595505617,0.2463768115942029,0.21518987341772153
69,0.19101123595505617,0.24285714285714285,0.21383647798742136
70,0.19101123595505617,0.23943661971830985,0.2125
71,0.20224719101123595,0.25,0.2236024844720497
72,0.20224719101123595,0.2465753424657534,0.2222222222222222
73,0.21348314606741572,0.25675675675675674,0.2331288343558282
74,0.21348314606741572,0.25333333333333335,0.23170731707317072
75,0.21348314606741572,0.25,0.23030303030303031
76,0.21348314606741572,0.24675324675324675,0.2289156626506024
77,0.21348314606741572,0.24358974358974358,0.2275449101796407
78,0.21348314606741572,0.24050632911392406,0.22619047619047616
79,0.21348314606741572,0.2375,0.22485207100591714
80,0.21348314606741572,0.2345679012345679,0.22352941176470584
81,0.21348314606741572,0.23170731707317074,0.22222222222222224
82,0.2247191011235955,0.24096385542168675,0.23255813953488372
83,0.2247191011235955,0.23809523809523808,0.2312138728323699
84,0.2247191011235955,0.23529411764705882,0.22988505747126436
85,0.2247191011235955,0.23255813953488372,0.22857142857142856
86,0.23595505617977527,0.2413793103448276,0.23863636363636362
87,0.23595505617977527,0.23863636363636365,0.23728813559322035
88,0.23595505617977527,0.23595505617977527,0.23595505617977527
89,0.23595505617977527,0.23333333333333334,0.2346368715083799
90,0.23595505617977527,0.23076923076923078,0.23333333333333336
91,0.23595505617977527,0.22826086956521738,0.23204419889502761
92,0.23595505617977527,0.22580645161290322,0.23076923076923078
93,0.23595505617977527,0.22340425531914893,0.22950819672131148
94,0.23595505617977527,0.22105263157894736,0.22826086956521738
95,0.23595505617977527,0.21875,0.227027027027027
96,0.23595505617977527,0.21649484536082475,0.22580645161290322
97,0.23595505617977527,0.21428571428571427,0.22459893048128343
98,0.23595505617977527,0.21212121212121213,0.22340425531914895
99,0.23595505617977527,0.21,0.22222222222222224
100,0.23595505617977527,0.2079207920792079,0.22105263157894736
101,0.23595505617977527,0.20588235294117646,0.2198952879581152
102,0.23595505617977527,0.20388349514563106,0.21874999999999997
103,0.23595505617977527,0.20192307692307693,0.21761658031088082
104,0.23595505617977527,0.2,0.21649484536082478
105,0.23595505617977527,0.19811320754716982,0.2153846153846154
106,0.24719101123595505,0.205607476635514,0.22448979591836737
107,0.24719101123595505,0.2037037037037037,0.2233502538071066
108,0.24719101123595505,0.2018348623853211,0.2222222222222222
109,0.24719101123595505,0.2,0.22110552763819094
110,0.24719101123595505,0.1981981981981982,0.21999999999999997
111,0.24719101123595505,0.19642857142857142,0.21890547263681592
112,0.24719101123595505,0.19469026548672566,0.21782178217821782
113,0.24719101123595505,0.19298245614035087,0.2167487684729064
114,0.24719101123595505,0.19130434782608696,0.2156862745098039
115,0.24719101123595505,0.1896551724137931,0.21463414634146338
116,0.24719101123595505,0.18803418803418803,0.21359223300970873
117,0.24719101123595505,0.1864406779661017,0.21256038647342995
118,0.24719101123595505,0.18487394957983194,0.21153846153846156
119,0.24719101123595505,0.18333333333333332,0.2105263157894737
120,0.24719101123595505,0.18181818181818182,0.20952380952380953
121,0.24719101123595505,0.18032786885245902,0.20853080568720378
122,0.24719101123595505,0.17886178861788618,0.20754716981132074
123,0.24719101123595505,0.1774193548387097,0.20657276995305163
124,0.24719101123595505,0.176,0.205607476635514
125,0.25842696629213485,0.18253968253968253,0.21395348837209305
126,0.25842696629213485,0.18110236220472442,0.212962962962963
127,0.25842696629213485,0.1796875,0.2119815668202765
128,0.25842696629213485,0.17829457364341086,0.2110091743119266
129,0.25842696629213485,0.17692307692307693,0.21004566210045664
130,0.25842696629213485,0.17557251908396945,0.20909090909090908
131,0.25842696629213485,0.17424242424242425,0.2081447963800905
132,0.25842696629213485,0.17293233082706766,0.2072072072072072
133,0.25842696629213485,0.17164179104477612,0.2062780269058296
134,0.25842696629213485,0.17037037037037037,0.20535714285714288
135,0.25842696629213485,0.16911764705882354,0.20444444444444446
136,0.25842696629213485,0.1678832116788321,0.20353982300884957
137,0.25842696629213485,0.16666666666666666,0.2026431718061674
138,0.25842696629213485,0.16546762589928057,0.20175438596491227
139,0.2696629213483146,0.17142857142857143,0.2096069868995633
140,0.2696629213483146,0.1702127659574468,0.20869565217391303
141,0.2696629213483146,0.16901408450704225,0.20779220779220778
142,0.2696629213483146,0.16783216783216784,0.20689655172413796
143,0.2696629213483146,0.16666666666666666,0.20600858369098715
144,0.2696629213483146,0.16551724137931034,0.20512820512820512
145,0.2696629213483146,0.1643835616438356,0.20425531914893616
146,0.2696629213483146,0.16326530612244897,0.20338983050847456
147,0.2696629213483146,0.16216216216216217,0.20253164556962025
148,0.2696629213483146,0.1610738255033557,0.20168067226890754
149,0.2696629213483146,0.16,0.20083682008368198
150,0.2696629213483146,0.15894039735099338,0.2
151,0.2808988764044944,0.16447368421052633,0.2074688796680498
152,0.2808988764044944,0.16339869281045752,0.20661157024793392
153,0.2808988764044944,0.16233766233766234,0.205761316872428
