,recall,precission,f-value
0,0.011235955056179775,1.0,0.02222222222222222
1,0.011235955056179775,0.5,0.021978021978021976
2,0.02247191011235955,0.6666666666666666,0.043478260869565216
3,0.033707865168539325,0.75,0.06451612903225806
4,0.033707865168539325,0.6,0.06382978723404255
5,0.033707865168539325,0.5,0.06315789473684211
6,0.033707865168539325,0.42857142857142855,0.06249999999999999
7,0.033707865168539325,0.375,0.061855670103092786
8,0.033707865168539325,0.3333333333333333,0.061224489795918366
9,0.033707865168539325,0.3,0.0606060606060606
10,0.033707865168539325,0.2727272727272727,0.06
11,0.033707865168539325,0.25,0.05940594059405941
12,0.033707865168539325,0.23076923076923078,0.0588235294117647
13,0.033707865168539325,0.21428571428571427,0.058252427184466014
14,0.033707865168539325,0.2,0.05769230769230769
15,0.033707865168539325,0.1875,0.05714285714285714
16,0.033707865168539325,0.17647058823529413,0.056603773584905655
17,0.033707865168539325,0.16666666666666666,0.056074766355140186
18,0.033707865168539325,0.15789473684210525,0.05555555555555555
19,0.033707865168539325,0.15,0.055045871559633024
20,0.033707865168539325,0.14285714285714285,0.05454545454545454
21,0.033707865168539325,0.13636363636363635,0.05405405405405405
22,0.033707865168539325,0.13043478260869565,0.05357142857142857
23,0.033707865168539325,0.125,0.05309734513274336
24,0.0449438202247191,0.16,0.07017543859649122
25,0.0449438202247191,0.15384615384615385,0.06956521739130435
26,0.0449438202247191,0.14814814814814814,0.06896551724137931
27,0.0449438202247191,0.14285714285714285,0.06837606837606837
28,0.0449438202247191,0.13793103448275862,0.06779661016949153
29,0.0449438202247191,0.13333333333333333,0.06722689075630252
30,0.0449438202247191,0.12903225806451613,0.06666666666666667
31,0.0449438202247191,0.125,0.06611570247933884
32,0.0449438202247191,0.12121212121212122,0.06557377049180327
33,0.0449438202247191,0.11764705882352941,0.06504065040650406
34,0.0449438202247191,0.11428571428571428,0.06451612903225808
35,0.0449438202247191,0.1111111111111111,0.06399999999999999
36,0.0449438202247191,0.10810810810810811,0.06349206349206349
37,0.0449438202247191,0.10526315789473684,0.06299212598425197
38,0.0449438202247191,0.10256410256410256,0.0625
39,0.0449438202247191,0.1,0.062015503875969
40,0.0449438202247191,0.0975609756097561,0.06153846153846154
41,0.0449438202247191,0.09523809523809523,0.061068702290076333
42,0.0449438202247191,0.09302325581395349,0.0606060606060606
43,0.0449438202247191,0.09090909090909091,0.06015037593984963
44,0.0449438202247191,0.08888888888888889,0.059701492537313425
45,0.0449438202247191,0.08695652173913043,0.05925925925925926
46,0.0449438202247191,0.0851063829787234,0.0588235294117647
47,0.0449438202247191,0.08333333333333333,0.05839416058394161
48,0.0449438202247191,0.08163265306122448,0.057971014492753624
49,0.0449438202247191,0.08,0.05755395683453238
50,0.0449438202247191,0.0784313725490196,0.05714285714285714
51,0.0449438202247191,0.07692307692307693,0.05673758865248227
52,0.0449438202247191,0.07547169811320754,0.056338028169014086
53,0.0449438202247191,0.07407407407407407,0.055944055944055944
54,0.0449438202247191,0.07272727272727272,0.05555555555555555
55,0.0449438202247191,0.07142857142857142,0.05517241379310344
56,0.056179775280898875,0.08771929824561403,0.0684931506849315
57,0.056179775280898875,0.08620689655172414,0.06802721088435375
58,0.056179775280898875,0.0847457627118644,0.06756756756756757
59,0.056179775280898875,0.08333333333333333,0.06711409395973153
60,0.056179775280898875,0.08196721311475409,0.06666666666666667
61,0.056179775280898875,0.08064516129032258,0.0662251655629139
62,0.056179775280898875,0.07936507936507936,0.06578947368421052
63,0.056179775280898875,0.078125,0.06535947712418301
64,0.056179775280898875,0.07692307692307693,0.06493506493506494
65,0.056179775280898875,0.07575757575757576,0.06451612903225806
66,0.056179775280898875,0.07462686567164178,0.0641025641025641
67,0.056179775280898875,0.07352941176470588,0.06369426751592358
68,0.056179775280898875,0.07246376811594203,0.06329113924050632
69,0.056179775280898875,0.07142857142857142,0.06289308176100629
70,0.056179775280898875,0.07042253521126761,0.06250000000000001
71,0.056179775280898875,0.06944444444444445,0.062111801242236024
72,0.056179775280898875,0.0684931506849315,0.06172839506172839
73,0.056179775280898875,0.06756756756756757,0.06134969325153374
74,0.056179775280898875,0.06666666666666667,0.06097560975609756
75,0.056179775280898875,0.06578947368421052,0.06060606060606061
76,0.056179775280898875,0.06493506493506493,0.06024096385542168
77,0.056179775280898875,0.0641025641025641,0.05988023952095808
78,0.056179775280898875,0.06329113924050633,0.05952380952380953
79,0.056179775280898875,0.0625,0.05917159763313609
80,0.056179775280898875,0.06172839506172839,0.058823529411764705
81,0.056179775280898875,0.06097560975609756,0.05847953216374269
82,0.056179775280898875,0.060240963855421686,0.05813953488372093
83,0.056179775280898875,0.05952380952380952,0.05780346820809248
84,0.056179775280898875,0.058823529411764705,0.05747126436781609
85,0.056179775280898875,0.05813953488372093,0.05714285714285714
86,0.056179775280898875,0.05747126436781609,0.056818181818181816
87,0.056179775280898875,0.056818181818181816,0.05649717514124293
88,0.056179775280898875,0.056179775280898875,0.056179775280898875
89,0.056179775280898875,0.05555555555555555,0.055865921787709494
90,0.056179775280898875,0.054945054945054944,0.05555555555555555
91,0.06741573033707865,0.06521739130434782,0.06629834254143646
92,0.06741573033707865,0.06451612903225806,0.06593406593406594
93,0.06741573033707865,0.06382978723404255,0.06557377049180328
94,0.06741573033707865,0.06315789473684211,0.06521739130434784
95,0.06741573033707865,0.0625,0.06486486486486487
96,0.06741573033707865,0.061855670103092786,0.06451612903225808
97,0.06741573033707865,0.061224489795918366,0.06417112299465239
98,0.06741573033707865,0.06060606060606061,0.06382978723404256
99,0.06741573033707865,0.06,0.06349206349206349
100,0.06741573033707865,0.0594059405940594,0.06315789473684211
101,0.06741573033707865,0.058823529411764705,0.06282722513089005
102,0.06741573033707865,0.05825242718446602,0.0625
103,0.06741573033707865,0.057692307692307696,0.06217616580310881
104,0.06741573033707865,0.05714285714285714,0.061855670103092786
105,0.06741573033707865,0.05660377358490566,0.061538461538461535
106,0.07865168539325842,0.06542056074766354,0.07142857142857142
107,0.07865168539325842,0.06481481481481481,0.07106598984771573
108,0.07865168539325842,0.06422018348623854,0.07070707070707072
109,0.07865168539325842,0.06363636363636363,0.07035175879396985
110,0.07865168539325842,0.06306306306306306,0.06999999999999999
111,0.07865168539325842,0.0625,0.06965174129353234
